Groups:
adc_data[11..0] =, adc_data[11], adc_data[10], adc_data[9], adc_data[8], adc_data[7], adc_data[6], adc_data[5], adc_data[4], adc_data[3], adc_data[2], adc_data[1], adc_data[0],  unsigned decimal

Data:
time unit: ns, adc_data[11..0], adc_data[11], adc_data[10], adc_data[9], adc_data[8], adc_data[7], adc_data[6], adc_data[5], adc_data[4], adc_data[3], adc_data[2], adc_data[1], adc_data[0], adc_data_valid, 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
639540, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639560, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639580, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639600, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639620, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639640, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639660, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639680, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639700, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639720, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639740, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639760, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639780, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639800, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639820, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639840, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639860, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639880, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639900, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639920, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639940, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639960, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
639980, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640000, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640020, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640040, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640060, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640080, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640100, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640120, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640140, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640160, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640180, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640200, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640220, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640240, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640260, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640280, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640300, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640320, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640340, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640360, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640380, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640400, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640420, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640440, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640460, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640480, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640500, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640520, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640540, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640560, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640580, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640600, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640620, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640640, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640660, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640680, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640700, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640720, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640740, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640760, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640780, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640800, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640820, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640840, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640860, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640880, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640900, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640920, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640940, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640960, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
640980, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641000, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641020, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641040, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641060, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641080, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641100, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641120, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641140, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641160, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641180, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641200, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641220, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641240, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641260, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641280, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641300, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641320, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641340, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641360, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641380, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641400, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641420, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641440, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641460, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641480, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641500, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641520, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641540, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641560, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641580, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641600, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641620, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641640, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641660, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641680, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641700, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641720, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641740, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641760, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641780, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641800, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641820, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641840, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641860, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641880, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641900, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641920, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641940, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641960, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
641980, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642000, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642020, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642040, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642060, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642080, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642100, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642120, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642140, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642160, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642180, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642200, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642220, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642240, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642260, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642280, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642300, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642320, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642340, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642360, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642380, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642400, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642420, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642440, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642460, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642480, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642500, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642520, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642540, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642560, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642580, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642600, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642620, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642640, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642660, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642680, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642700, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642720, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642740, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642760, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
642780, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642800, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642820, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642840, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642860, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642880, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642900, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642920, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642940, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642960, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
642980, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643000, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643020, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643040, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643060, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643080, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643100, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643120, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643140, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643160, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643180, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643200, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643220, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643240, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643260, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643280, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643300, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643320, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643340, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643360, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643380, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643400, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643420, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643440, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643460, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643480, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643500, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643520, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643540, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643560, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643580, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643600, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643620, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643640, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643660, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643680, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643700, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643720, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643740, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643760, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643780, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643800, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643820, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643840, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643860, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643880, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643900, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643920, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643940, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643960, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
643980, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644000, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644020, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644040, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644060, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644080, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644100, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644120, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644140, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644160, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644180, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644200, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644220, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644240, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644260, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644280, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644300, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644320, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644340, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644360, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644380, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644400, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644420, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644440, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644460, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644480, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644500, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644520, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644540, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644560, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644580, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644600, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644620, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644640, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644660, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644680, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644700, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644720, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644740, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644760, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644780, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644800, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644820, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644840, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644860, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644880, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644900, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644920, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644940, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644960, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
644980, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645000, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645020, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645040, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645060, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645080, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645100, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645120, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645140, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645160, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645180, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645200, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645220, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645240, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645260, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645280, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645300, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645320, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645340, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
645360, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
